Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado,Año,Mes,Fecha_Pub_DOF,Clave ciudad,Nombre ciudad,División,Grupo,Clase,Subclase,Clave genérico,Genérico,Consecutivo,Especificación,Precio promedio,Cantidad,Unidad,Estatus
2017,21,Puebla,111,Huauchinango,49,Chiconcuautla,4,Bovino,6,Leche,125,0,5.6,700.27,0,2017,8,22/09/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,9,"NUTRI LECHE, RECONSTITUIDA, BOTE DE 1 LT",14.5,1,LT,
2017,21,Puebla,111,Huauchinango,64,Francisco Z. Mena,4,Bovino,6,Leche,690,0,5.66,3906.25,0,2017,8,22/09/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,10,"NUTRILECHE, RECONSTITUIDA, BOTE DE 1 LT",15,1,LT,
2017,21,Puebla,111,Huauchinango,68,Hermenegildo Galeana,4,Bovino,6,Leche,400,0,5.51,2202.25,0,2017,8,22/09/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,11,"HERSHEY´S, SABORIZADA, SABOR CHOCOLATE, BOTE DE 236 ML",28.81,1,LT,
2017,21,Puebla,111,Huauchinango,57,Honey,4,Bovino,6,Leche,503,0,5.68,2857.27,0,2017,8,22/09/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,12,"ALPURA, ULTRAPASTEURIZADA, LAC DEL, ENTERA, BOTE DE 1 LT",16,1,LT,
2017,21,Puebla,111,Huauchinango,71,Huauchinango,4,Bovino,6,Leche,410,0,5.53,2268.09,0,2017,8,22/09/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,13,"ALPURA, ULTRAPASTEURIZADA, 2000, ENTERA, BOTE DE 1 LT",20.13,1,LT,
2017,21,Puebla,111,Huauchinango,86,Jalpan,4,Bovino,6,Leche,251.5,0,5.63,1415.45,0,2017,8,22/09/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,14,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",18.5,1,LT,
2017,21,Puebla,111,Huauchinango,89,Jopala,4,Bovino,6,Leche,55,0,5.57,306.51,0,2017,8,22/09/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,15,"ALPURA, ULTRAPASTEURIZADA, 2000, SEMI, BOTE DE 1 LT",20,1,LT,
2017,21,Puebla,111,Huauchinango,91,Juan Galindo,4,Bovino,6,Leche,62,0,5.56,344.56,0,2017,7,21/08/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,1,"SANTA CLARA, PASTEURIZADA, ENTERA, BOTE DE 1.89 LT",17.2,1,LT,
2017,21,Puebla,111,Huauchinango,100,Naupan,4,Bovino,6,Leche,132,0,5.52,728.28,0,2017,7,21/08/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,2,"LALA, ULTRAPASTEURIZADA, DESLACTOSADA, BOTE DE 1 LT",18.75,1,LT,
2017,21,Puebla,111,Huauchinango,109,Pahuatlán,4,Bovino,6,Leche,90,0,5.52,496.98,0,2017,7,21/08/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,3,"LECHE Y PAN, ULTRAPASTEURIZADA, 12 BOTES DE 1 LT",12.16,1,LT,
2017,21,Puebla,111,Huauchinango,111,Pantepec,4,Bovino,6,Leche,395,0,5.68,2244.7,0,2017,7,21/08/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,4,"PARMALAT, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16.51,1,LT,
2017,21,Puebla,111,Huauchinango,123,San Felipe Tepatlán,4,Bovino,6,Leche,92,0,5.53,508.49,0,2017,7,21/08/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,5,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1.8 LT ( 1800 ML )",19.22,1,LT,
2017,21,Puebla,111,Huauchinango,178,Tlacuilotepec,4,Bovino,6,Leche,215,0,5.55,1192.95,0,2017,7,21/08/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,6,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",18.75,1,LT,
2017,21,Puebla,111,Huauchinango,183,Tlaola,4,Bovino,6,Leche,190,0,5.56,1056.7,0,2017,7,21/08/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,7,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",18.5,1,LT,
2017,21,Puebla,111,Huauchinango,184,Tlapacoya,4,Bovino,6,Leche,220,0,5.57,1226.41,0,2017,7,21/08/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,8,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",19,1,LT,
2017,21,Puebla,111,Huauchinango,187,Tlaxco,4,Bovino,6,Leche,200,0,5.6,1119.06,0,2017,7,21/08/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,9,"NUTRI LECHE, RECONSTITUIDA, BOTE DE 1 LT",14.51,1,LT,
2017,21,Puebla,111,Huauchinango,194,Venustiano Carranza,4,Bovino,6,Leche,540,0,5.75,3102.7,0,2017,7,21/08/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,10,"NUTRILECHE, RECONSTITUIDA, BOTE DE 1 LT",15,1,LT,
2017,21,Puebla,111,Huauchinango,197,Xicotepec,4,Bovino,6,Leche,385,0,5.58,2146.97,0,2017,7,21/08/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,11,"HERSHEY´S, SABORIZADA, SABOR CHOCOLATE, BOTE DE 236 ML",28.81,1,LT,
2017,21,Puebla,111,Huauchinango,213,Zihuateutla,4,Bovino,6,Leche,210,0,5.58,1170.8,0,2017,7,21/08/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,12,"ALPURA, ULTRAPASTEURIZADA, LAC DEL, ENTERA, BOTE DE 1 LT",14.43,1,LT,
2017,21,Puebla,116,Izúcar de Matamoros,3,Acatlán,4,Bovino,6,Leche,85.266,0,8.27,705.37,0,2017,7,21/08/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,13,"ALPURA, ULTRAPASTEURIZADA, 2000, ENTERA, BOTE DE 1 LT",19.99,1,LT,
2017,21,Puebla,116,Izúcar de Matamoros,47,Chiautla,4,Bovino,6,Leche,246.311,0,8.57,2110.04,0,2017,7,21/08/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,14,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",18.5,1,LT,
2017,21,Puebla,116,Izúcar de Matamoros,51,Chietla,4,Bovino,6,Leche,66.429,0,6.71,445.52,0,2017,7,21/08/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,15,"ALPURA, ULTRAPASTEURIZADA, 2000, SEMI, BOTE DE 1 LT",20,1,LT,
2017,21,Puebla,116,Izúcar de Matamoros,59,Chinantla,4,Bovino,6,Leche,1.161,0,8.35,9.7,0,2017,6,24/07/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,1,"SANTA CLARA, PASTEURIZADA, ENTERA, BOTE DE 1.89 LT",17.2,1,LT,
2017,21,Puebla,116,Izúcar de Matamoros,31,Coatzingo,4,Bovino,6,Leche,1.851,0,6.76,12.51,0,2017,6,24/07/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,2,"LALA, ULTRAPASTEURIZADA, DESLACTOSADA, BOTE DE 1 LT",18.85,1,LT,
2017,21,Puebla,116,Izúcar de Matamoros,73,Huehuetlán El Chico,4,Bovino,6,Leche,188.621,0,8.49,1601.68,0,2017,6,24/07/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,3,"LECHE Y PAN, ULTRAPASTEURIZADA, 12 BOTES DE 1 LT",12.16,1,LT,
2017,21,Puebla,116,Izúcar de Matamoros,85,Izúcar de Matamoros,4,Bovino,6,Leche,540.487,0,6.71,3626.03,0,2017,6,24/07/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,4,"PARMALAT, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16.5,1,LT,
2017,21,Puebla,116,Izúcar de Matamoros,112,Petlalcingo,4,Bovino,6,Leche,54.107,0,8.27,447.54,0,2017,6,24/07/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,5,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1.8 LT ( 1800 ML )",19.22,1,LT,
2017,21,Puebla,116,Izúcar de Matamoros,133,San Martín Totoltepec,4,Bovino,6,Leche,3.661,0,6.74,24.69,0,2017,6,24/07/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,6,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",18,1,LT,
2017,21,Puebla,116,Izúcar de Matamoros,155,Tecomatlán,4,Bovino,6,Leche,36.014,0,8.32,299.59,0,2017,6,24/07/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,7,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",18.15,1,LT,
2017,21,Puebla,116,Izúcar de Matamoros,166,Tepeojuma,4,Bovino,6,Leche,290.775,0,6.71,1950.76,0,2017,6,24/07/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,8,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",19,1,LT,
2017,21,Puebla,116,Izúcar de Matamoros,168,Tepexco,4,Bovino,6,Leche,8.648,0,7.04,60.92,0,2017,6,24/07/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,9,"NUTRI LECHE, RECONSTITUIDA, BOTE DE 1 LT",14.5,1,LT,
2017,21,Puebla,116,Izúcar de Matamoros,185,Tlapanalá,4,Bovino,6,Leche,13.996,0,6.81,95.32,0,2017,6,24/07/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,10,"NUTRILECHE, RECONSTITUIDA, BOTE DE 1 LT",15,1,LT,
2017,21,Puebla,114,Libres,12,Aljojuca,4,Bovino,6,Leche,3317.816,0,6.73,22322.02,0,2017,6,24/07/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,11,"HERSHEY´S, SABORIZADA, SABOR CHOCOLATE, BOTE DE 236 ML",28.81,1,LT,
2017,21,Puebla,114,Libres,12,Aljojuca,6,Caprino,6,Leche,34.827,0,7.5,261.203,0,2017,6,24/07/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,12,"ALPURA, ULTRAPASTEURIZADA, LAC DEL, ENTERA, BOTE DE 1 LT",15.15,1,LT,
2017,21,Puebla,114,Libres,23,Atzitzintla,4,Bovino,6,Leche,3250.44,0,6.76,21963.09,0,2017,6,24/07/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,13,"ALPURA, ULTRAPASTEURIZADA, 2000, ENTERA, BOTE DE 1 LT",20,1,LT,
2017,21,Puebla,114,Libres,23,Atzitzintla,6,Caprino,6,Leche,42.25,0,7.34,310.035,0,2017,6,24/07/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,14,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",18.5,1,LT,
2017,21,Puebla,114,Libres,99,Cañada Morelos,4,Bovino,6,Leche,4147.62,0,6.55,27173.78,0,2017,6,24/07/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,15,"ALPURA, ULTRAPASTEURIZADA, 2000, SEMI, BOTE DE 1 LT",20,1,LT,
2017,21,Puebla,114,Libres,99,Cañada Morelos,6,Caprino,6,Leche,34.441,0,7.26,249.919,0,2017,5,19/06/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,1,"SANTA CLARA, PASTEURIZADA, ENTERA, BOTE DE 1.89 LT",17.2,1,LT,
2017,21,Puebla,114,Libres,45,Chalchicomula de Sesma,4,Bovino,6,Leche,3329.93,0,6.63,22069.03,0,2017,5,19/06/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,2,"LALA, ULTRAPASTEURIZADA, DESLACTOSADA, BOTE DE 1 LT",19.1,1,LT,
2017,21,Puebla,114,Libres,45,Chalchicomula de Sesma,6,Caprino,6,Leche,46.019,0,7.31,336.467,0,2017,5,19/06/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,3,"LECHE Y PAN, ULTRAPASTEURIZADA, 12 BOTES DE 1 LT",12.16,1,LT,
2017,21,Puebla,114,Libres,50,Chichiquila,4,Bovino,6,Leche,383.654,0,6.27,2407.22,0,2017,5,19/06/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,4,"PARMALAT, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16.5,1,LT,
2017,21,Puebla,114,Libres,50,Chichiquila,6,Caprino,6,Leche,23.68,0,6.61,156.418,0,2017,5,19/06/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,5,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1.8 LT ( 1800 ML )",19.22,1,LT,
2017,21,Puebla,114,Libres,58,Chilchotla,4,Bovino,6,Leche,3108.821,0,6.28,19527.77,0,2017,5,19/06/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,6,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",18,1,LT,
2017,21,Puebla,114,Libres,58,Chilchotla,6,Caprino,6,Leche,24.843,0,6.75,167.67,0,2017,5,19/06/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,7,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",17.2,1,LT,
2017,21,Puebla,114,Libres,44,Cuyoaco,4,Bovino,6,Leche,1863.49,0,5.1,9503.8,0,2017,5,19/06/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,8,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",19.25,1,LT,
2017,21,Puebla,114,Libres,44,Cuyoaco,6,Caprino,6,Leche,44.1,0,5.51,242.86,0,2017,5,19/06/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,9,"NUTRI LECHE, RECONSTITUIDA, BOTE DE 1 LT",14.5,1,LT,
2017,21,Puebla,114,Libres,63,Esperanza,4,Bovino,6,Leche,3383.784,0,6.53,22096.79,0,2017,5,19/06/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,10,"NUTRILECHE, RECONSTITUIDA, BOTE DE 1 LT",15,1,LT,
2017,21,Puebla,114,Libres,63,Esperanza,6,Caprino,6,Leche,25.26,0,7.31,184.737,0,2017,5,19/06/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,11,"HERSHEY´S, SABORIZADA, SABOR CHOCOLATE, BOTE DE 236 ML",28.81,1,LT,DESENCADENADO
2017,21,Puebla,114,Libres,67,Guadalupe Victoria,4,Bovino,6,Leche,3539.991,0,6.12,21669.68,0,2017,5,19/06/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,12,"ALPURA, ULTRAPASTEURIZADA, LAC DEL, ENTERA, BOTE DE 1 LT",15,1,LT,
2017,21,Puebla,114,Libres,67,Guadalupe Victoria,6,Caprino,6,Leche,52.329,0,6.71,351.119,0,2017,5,19/06/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,13,"ALPURA, ULTRAPASTEURIZADA, 2000, ENTERA, BOTE DE 1 LT",20,1,LT,
2017,21,Puebla,114,Libres,93,Lafragua,4,Bovino,6,Leche,3393.781,0,6.18,20985.01,0,2017,5,19/06/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,14,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",18.5,1,LT,
2017,21,Puebla,114,Libres,93,Lafragua,6,Caprino,6,Leche,64.113,0,6.7,429.871,0,2017,5,19/06/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,15,"ALPURA, ULTRAPASTEURIZADA, 2000, SEMI, BOTE DE 1 LT",20,1,LT,
2017,21,Puebla,114,Libres,94,Libres,4,Bovino,6,Leche,5779.43,0,5.42,31308.03,0,2017,4,22/05/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,1,"SANTA CLARA, PASTEURIZADA, ENTERA, BOTE DE 1.89 LT",17.06,1,LT,
2017,21,Puebla,114,Libres,94,Libres,6,Caprino,6,Leche,131.5,0,5.35,703.91,0,2017,4,22/05/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,2,"LALA, ULTRAPASTEURIZADA, DESLACTOSADA, BOTE DE 1 LT",18.98,1,LT,
2017,21,Puebla,114,Libres,96,Mazapiltepec de Juárez,4,Bovino,6,Leche,3362.619,0,6.63,22297.59,0,2017,4,22/05/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,3,"LECHE Y PAN, ULTRAPASTEURIZADA, 12 BOTES DE 1 LT",12.16,1,LT,
2017,21,Puebla,114,Libres,96,Mazapiltepec de Juárez,6,Caprino,6,Leche,24.122,0,7.28,175.628,0,2017,4,22/05/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,4,"PARMALAT, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",16.5,1,LT,
2017,21,Puebla,114,Libres,104,Nopalucan,4,Bovino,6,Leche,5063.8,0,5.18,26254.1,0,2017,4,22/05/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,5,"LALA, PASTEURIZADA, ENTERA, BOTE DE 1.8 LT ( 1800 ML )",19.22,1,LT,
2017,21,Puebla,114,Libres,104,Nopalucan,6,Caprino,6,Leche,20.07,0,5.9,118.32,0,2017,4,22/05/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,6,"ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",18,1,LT,
2017,21,Puebla,114,Libres,105,Ocotepec,4,Bovino,6,Leche,3578,0,5.15,18436.5,0,2017,4,22/05/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,7,"SANTA CLARA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",17.9,1,LT,
2017,21,Puebla,114,Libres,105,Ocotepec,6,Caprino,6,Leche,20,0,5.9,118,0,2017,4,22/05/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,8,"LALA, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT",19,1,LT,
2017,21,Puebla,114,Libres,108,Oriental,4,Bovino,6,Leche,3534,0,5,17670,0,2017,4,22/05/2017 00:00,11,"Puebla, Pue."," 1. Alimentos, bebidas y tabaco", 1.1. Alimentos," 1.1.4. Leche, derivados de leche y huevo", 11 Leche pasteurizada y fresca,30,Leche pasteurizada y fresca,9,"NUTRI LECHE, RECONSTITUIDA, BOTE DE 1 LT",14.5,1,LT,DESENCADENADO
